0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17192,4536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,3977,11548,1593,8287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,1108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12865,2844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17419,13042,1168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,14917,226,1055,4101,14913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17607,17626,4649,4710,15698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,13125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12851,18802,11815,6019,12367,5008
0,0,0,0,0,0,0,0,0,0,0,0,166,8036,6916,18377,10670,15095,4536,10679,18318,3083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18191,19514,166,9422,15189,17028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6064,16954,5110,17438,6136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718,6361,12360,6230,2390
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15692,15692,7481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11277,17826,14396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,10172,6351,9287,8485
0,0,0,0,0,0,0,0,0,0,0,0,0,2854,1045,4950,14345,10322,14080,3679,10705,10322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,4536,10679,11548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17826,10910,3555,11144,4615,13588
0,0,0,0,0,0,0,0,0,19370,15291,1938,11183,16189,9839,4504,7159,7055,1764,10430,7967,7159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18039,12576,5932,12522,9722,15171
0,0,0,0,0,0,0,0,0,0,0,0,0,15757,10679,3898,3879,14761,1989,1859,15854,15949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18123,3014,5727,13359,1222,6230,9243,2924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19037,9623,15821,16574,4649,18155,19655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,7065,14893,218,3322
0,0,0,0,0,0,0,0,0,0,0,0,5780,14727,3356,13307,9998,1599,4649,3679,4991,3183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,8992,6290,9634,6422,6290,14647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,983,16257,16189,17269,5798,3560,9295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11144,16780,9986,8137,16220,16780
0,0,0,0,0,0,0,0,0,0,0,0,0,1044,15757,4030,15692,15326,1911,383,12930,4991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17721,1348,3386
0,0,0,0,0,0,0,0,0,0,3612,8992,4342,4536,10679,2808,226,2231,7847,11144,19370,538
0,0,0,0,0,0,0,0,0,0,0,0,0,19748,1859,43,8335,17492,17225,9953,2114,3830
0,0,0,0,0,0,0,0,0,0,0,0,0,5334,15128,579,14886,3966,1045,6306,11548,1129
0,0,0,0,0,0,0,0,0,0,5250,7539,18982,15171,14727,14463,6628,16189,17548,9839,13700,16988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9114,6547,4950,15514,497,15171,15930
0,0,0,0,0,0,0,0,0,0,0,16057,242,8232,2330,2459,19037,256,2871,8114,166,4950
0,0,0,0,0,0,0,0,0,0,11765,242,13525,13525,501,11288,11144,4536,6115,6140,2912,10430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18155,2874,714,16350,166,16350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724
0,0,0,0,0,0,0,0,9502,12417,7701,4124,16322,16711,1124,18191,4649,10880,19017,9726,12372,10322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,4344,18481,5797,166,19623,6949
0,0,0,0,0,0,0,0,0,0,0,0,0,14703,14345,10732,7779,14994,18827,948,9713,10269
0,0,0,0,0,0,0,0,0,0,0,6843,15935,17002,14622,13029,14647,276,13883,18155,11467,8811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17072,18416,15680
0,0,0,0,0,0,0,0,7610,18191,1843,19081,3679,18191,4536,7152,16954,13979,8661,1873,11765,10322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,15757,16189,412,18851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,10478,9146,13960,17269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13311,497,4131,3258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,14360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11815,14719,1045,4950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8440,5184,17721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17181,16954,18499,1162
0,0,0,0,0,0,0,0,0,0,0,0,0,15752,10262,16954,14647,4401,6012,11052,9311,9389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9722
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10959,43,2361,7033,5711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649,9287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230,16070,542,13029,983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18955
0,0,0,0,0,0,0,0,15293,1342,6722,8445,14844,599,10012,7031,2688,2416,7486,8232,8232,14315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,15757,2805,18155,17011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13569,14647,226,16070
0,0,0,0,0,0,0,0,0,0,0,0,11930,19370,12360,4838,4536,10679,14250,14647,74,19370
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331,1608,14844,5331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11970,7664,4447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6602,11900,13634,9382,3869,14761,9913
0,0,0,0,0,0,0,0,0,0,11001,6228,17566,18246,1168,19072,5328,8141,17687,17548,4514,629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,4565,1396,17891,5156,6028
0,0,0,0,0,0,0,0,0,0,226,14712,16395,18842,19589,7779,6412,18930,135,8961,11815,1911
0,0,0,0,0,0,0,0,0,0,0,0,2459,5156,18321,3533,16322,12683,15805,998,9722,12360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18802,7088,15171,4549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,13620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18296,9811,17269,18510,16359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14783,12890
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17041,3386,13029,9943,13475,18155,17787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9738,15398,10430,9000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854,3945,18191,16322
0,0,0,0,0,0,0,0,0,0,0,0,0,12449,8262,11547,10805,10544,12030,17584,3555,2143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,10357,16632,4950,173,11312,15234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17126,13595,13682,18682,19181,256,19037,13684
0,0,0,0,0,0,0,0,3332,10427,15989,9400,8992,18191,74,9913,7579,16356,11548,5679,9239,166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,8282,4060,4536,7847,226
0,0,0,0,0,0,0,0,0,0,0,18155,14647,9134,7763,11855,5801,206,6019,16189,6515,10135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15179,1593,5487,13569,166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17843,11203,6293,1342,1045,6858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18321,10942,17269
0,0,0,0,0,0,0,0,0,0,0,0,0,10430,8992,307,599,4536,10679,13620,14647,7847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18463,18205,11725,15757,9134,7163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,12117,4950,8445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,11139,16057,11601,7488,16965,15835,16189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022,8512,12664,6877
0,0,0,0,0,0,0,0,0,0,0,4536,10679,9350,9422,5727,18699,619,1938,12285,17745,3531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18155,19546,12462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,13166,13045
0,0,0,0,0,0,0,0,0,412,7763,12635,6215,11025,18627,2771,16243,3069,2366,12350,19734,16453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12665,1718,15835,7031,16327,18982
0,0,0,0,0,0,0,0,0,0,0,0,13569,6144,19546,5331,1342,4158,3306,13525,714,8288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,256,9165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6019,11343,9319,256
0,0,0,0,0,0,0,0,0,0,0,2017,5331,14647,14156,9702,9377,14783,2436,19514,7031,4950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835,12029,18921,7670,5826,14596,17869
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,4060,35
0,0,0,0,0,0,0,0,0,0,0,0,0,11815,18416,14463,16475,12732,14463,14463,2844,10962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14783,16469,14792,15575,15757,12246,5314,12360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18206,4530,14761,9400,13496,6695,11203
0,0,0,0,0,0,0,0,0,0,0,0,0,14236,166,8205,14647,4950,412,4950,2808,7059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15692,8715,10269,9440,2356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7163,18155,16057,3977,1718,11416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16495,2751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5424,12639,10357,14944,16965,9175
0,0,0,0,0,0,0,0,0,0,0,13960,72,9400,17474,990,17438,18325,13979,693,14229,11079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450,6230,19514
0,0,0,0,0,0,0,0,0,0,779,11870,13996,13620,14727,19370,15805,13481,892,13073,1168,2017
0,0,0,0,0,0,0,0,0,0,0,0,10322,5670,412,5383,18403,6694,5264,10588,37,8393
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8069,15355,8992,1861,13996,226,8943,4498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7986,1939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162,2231,1456,4536,17000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18939,16246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18296,17908,2350,7978,6361,16740
0,0,0,0,0,0,0,0,0,0,16199,9178,9118,12086,17975,14817,6908,226,9795,11312,15148,12225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15514,12642,7779,18556,166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15652,10322,11674,292,9764,17414,13366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977
0,0,0,0,0,0,0,0,0,0,0,0,0,7031,2586,18757,12104,4950,15171,7031,8592,593
0,0,0,0,0,0,0,0,9962,4552,9870,10012,15006,14345,4060,15805,10322,18191,15001,13802,19397,9949
0,0,0,0,0,0,0,0,0,0,0,0,0,3812,3048,5081,3416,6405,3812,3416,16195,5812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17811,4598,18191,18939,4991,5331,2664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400,17826,11203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,13569,11870,19254
0,0,0,0,0,0,0,0,0,0,15171,4536,15479,4950,11144,3465,18310,1448,13524,14727,3531,19072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386,2941,226,3036,2429
0,0,0,0,0,0,0,0,0,0,0,1936,3261,16922,18731,4501,18731,16728,19418,14639,4501,4950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977,16978,19131,13565,16711,3797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13960,8504
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,3679,1718,2391,226,8137,9913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11765,14557,10801,15183,18191,15782,8830
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14727,6140,8524,871,9965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,8488,17413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6260,16767,1989,13954,2424
0,0,0,0,0,0,0,0,0,0,0,7847,13265,4536,14345,18155,2510,4401,15757,11468,19174,17794
0,0,0,0,0,0,0,0,0,0,0,0,382,18499,2586,412,12668,5823,15757,16189,13795,6412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13960,3879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298,4536,13525,933,15171,17126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718,14315,16139,18191,16410,16737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,18499
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8393,14647,18757,4838,4615,256,8393,7220,13574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194,8943,1890,11650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16394,19150,166,2592,9674,3520,5932,7606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9389,9726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16620,11203,5331,18079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531,19189,6162
0,0,0,0,0,0,0,0,0,0,0,895,1683,412,7689,6138,3313,12671,11080,2844,6549,16094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19680,14773
0,0,0,0,0,0,0,0,0,0,0,0,0,8861,7629,16322,6412,8663,4536,18057,1611,9913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,5753,9382,18191,4649,11144
0,0,0,0,0,0,0,0,0,0,0,0,0,13525,4548,1053,10650,11185,983,17181,16620,12683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9547,8648,2972,4950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531,17873,2142,16831,16978,8309,1396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,18499
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
0,0,0,0,0,0,0,0,0,0,0,0,0,9532,10274,7763,9069,1764,17937,12713,8811,9532
0,0,0,0,0,0,0,0,14761,10591,9389,15797,4455,4325,17172,18580,8994,18580,12128,4602,2017,19682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718,5331,9986,11632,9614,12449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527,15080,3319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,18245,10430,9726,15989,19783,9913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12642,3879,14961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11144,7225,18920
0,0,0,0,0,0,0,0,0,0,0,0,6019,6405,1718,4615,13471,15171,6694,14360,6694,2586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302,10194,1722
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,872,11717,2463,9070,2350,166,2017
0,0,0,0,0,0,0,0,0,0,1065,11815,19654,7527,8961,10751,11815,19623,13514,256,7056,872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977,11548,2143,3531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,15757,13516,14493,4950,4401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17626
0,0,0,0,0,0,0,0,0,0,0,15171,4950,13125,497,1859,4536,983,2854,5280,14596,14953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17172,10394,19250,5902,5331,19590
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230,15797,14127,18463,14383,17088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,6306
0,0,0,0,0,0,0,0,0,0,17826,13871,8943,13822,226,18499,18191,9957,5865,13255,9032,9913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,11278,5250,16954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,4950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16328,18528,11496,18463,18481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18155,7418,13311,410,15638,11548,6361,8768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13710,13710,2260,14703,4649,13349
0,0,0,0,0,0,0,0,0,0,0,6460,10339,3867,8393,13671,226,8992,8393,15757,1937,16744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582,3130,15043,12449,2519
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8992,6230,2390,6126,4950,3595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13960,19053,11765,15757,18745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9957,9738,10430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12300,5473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16476,10269,16434,19146,1290,14893,7734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,12285,4401,8412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,4950,593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,14644,17474,593,4171
0,0,0,0,0,0,0,0,0,0,0,0,0,18155,14761,18155,4536,4649,12360,11185,9811,14727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14783,19258,4042
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5331,3679,17750,11172,14783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15757,9839,16574
0,0,0,0,0,0,0,0,0,0,0,11203,5709,15326,10281,4783,17984,2017,17601,2003,19377,19377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,4237,17419,3927,11997,1058
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257,17193,3076,15233,15171,15805,15881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16924,3313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014,4536,14727,7273,1342,3430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10269,1009,18191,1748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6712,5080
0,0,0,0,0,0,0,0,0,0,0,0,2600,19514,2808,15670,18843,1877,13319,12341,19514,9913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12642,14644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9382,18191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9726,4950,4950,10817,8811,242,4950,7056
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,19410,13960,17172,8041,6053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19147
0,0,0,0,0,0,0,6748,19621,5331,2398,8918,8787,8918,12503,9439,671,2997,2142,8787,9726,6894
